week_num,is_trade,a_start,a_end,profit,hold_profit,trade_profit,as_start,as_end,ad_start,ad_end,ap_start,ap_end,trade_s_d,trade_s_p,trade_d_s,trade_d_p,trade_p_s,trade_p_d
23.0,1.0,34980.35899685268,35029.831950640044,49.47295378736453,49.702703343340545,49.47295378736453,10631.820902034735,10623.958248309578,9749.079016103564,9755.312931858758,10521.414779401986,10549.509525856023,0.0,20.10693906704254,0.0,9.21874717147756,0.0,0.0
24.0,1.0,34669.369019600446,34616.023090107235,-53.34592949321086,-52.965708319374244,-53.34592949321086,10623.958248309578,10599.547383303032,9755.312931858758,9832.40612823201,10549.509525856023,10541.763084764634,36.62701642794618,0.0,0.0,0.0,0.0,21.91819864724733
25.0,1.0,34835.568488531,34820.03573534396,-15.532753187035269,-15.025055190482817,-15.532753187035269,10599.547383303032,10697.561776042074,9832.40612823201,9819.018483137854,10541.763084764634,10535.990460537396,0.0,0.0,28.941219228635195,0.0,19.936621389473856,0.0
26.0,1.0,35104.910084026684,35183.40026034997,78.49017632328469,79.16080858518399,78.49017632328469,10697.561776042074,10813.263116833727,9819.018483137854,9776.701399273374,10535.990460537396,10540.19726099665,0.0,0.0,57.80362666561525,0.0,9.962852090577606,0.0
27.0,1.0,35145.26044414869,35297.30592784996,152.04548370126577,152.1972780252836,152.04548370126577,10813.263116833727,10815.503119138817,9776.701399273374,9773.693443500018,10540.19726099665,10569.680481076379,0.0,10.225041627839298,0.0,18.489733896310984,0.0,0.0
28.0,1.0,35601.948245968,35575.95811190871,-25.99013405929145,-25.5802318276983,-25.99013405929145,10815.503119138817,10796.110894809357,9773.693443500018,9845.697427489888,10569.680481076379,10563.892569402724,31.83491840722712,0.0,0.0,0.0,0.0,19.98941887277639
29.0,1.0,35360.06059738803,35386.017731604734,25.957134216703707,26.48796711419709,25.957134216703707,10796.110894809357,10891.449252542727,9845.697427489888,9835.495344861232,10563.892569402724,10558.107827164664,0.0,0.0,25.78175652969922,0.0,19.978472752782466,0.0
30.0,1.0,35372.07241275477,35508.94084970208,136.86843694730487,137.0204850789014,136.86843694730487,10891.449252542727,10893.705451357817,9835.495344861232,9832.469300206889,10558.107827164664,10587.580953156032,0.0,10.29897458255487,0.0,18.600925223962097,0.0,0.0
31.0,1.0,34880.87130336699,34986.33977152352,105.4684681565268,105.60684672394564,105.4684681565268,10893.705451357817,10885.649123609528,9832.469300206889,9838.756538743142,10587.580953156032,10616.337109197346,0.0,20.602216096665128,0.0,9.297601178552116,0.0,0.0
32.0,1.0,34773.65348779214,34751.08314734109,-22.57034045104956,-22.17713972389174,-22.57034045104956,10885.649123609528,10866.131127317401,9838.756538743142,9909.197601271835,10616.337109197346,10610.52364855435,32.04138983110069,0.0,0.0,0.0,0.0,20.07765606068109
33.0,1.0,35001.4273145726,34947.24137877464,-54.18593579795561,-53.85527708767768,-54.18593579795561,10866.131127317401,10856.076132488932,9909.197601271835,9985.254319155498,10610.52364855435,10597.407964738977,22.566799821732012,0.0,0.0,0.0,0.0,27.362247240217787
34.0,1.0,34918.94728668034,34932.98319593442,14.035909254082071,14.526605842031131,14.035909254082071,10856.076132488932,10947.726980531375,9985.254319155498,9977.44774369292,10597.407964738977,10591.604869614255,0.0,0.0,23.61110556107147,0.0,20.04185719257348,0.0
