week_num,is_trade,a_start,a_end,profit,hold_profit,trade_profit,as_start,as_end,ad_start,ad_end,ap_start,ap_end,trade_s_d,trade_s_p,trade_d_s,trade_d_p,trade_p_s,trade_p_d
60.0,0.0,35298.98628226352,35236.4369896438,-62.54929261971847,-62.54929261971847,-62.77496044577856,10716.40722014359,10728.7723053976,11008.436789171414,11026.431349307559,10844.781697172552,10861.465976706662,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,35460.22794843471,35558.84242259874,98.61447416403098,98.61447416403098,98.39116478971846,10728.7723053976,10741.151658057674,11026.431349307559,11044.455323628543,10861.465976706662,10878.175924363133,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,35718.849842046504,35829.17790964552,110.32806759901723,110.32806759901723,110.11301972488582,10741.151658057674,10753.5452945862,11044.455323628543,11062.508760215243,10878.175924363133,10894.911579631384,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,35428.3541915004,35379.64574042757,-48.70845107283094,-48.70845107283094,-48.93602925607411,10753.5452945862,10765.953231464568,11062.508760215243,11080.591707227133,10894.911579631384,10911.672982061586,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,35538.415220289084,35542.5116849978,4.096464708716667,4.096464708716667,3.7954073239379795,10765.953231464568,10778.375485193179,11080.591707227133,11098.704212902408,10911.672982061586,10928.460171264756,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.0,35703.58262192522,35728.76761295847,25.184991033253027,25.184991033253027,24.889259934599977,10778.375485193179,10790.812072291477,11098.704212902408,11116.846325558114,10928.460171264756,10945.273186912855,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,35919.529461626116,36050.96586206714,131.43640044102358,131.43640044102358,131.2378433451231,10790.812072291477,10803.263009297967,11116.846325558114,11135.018093590275,10945.273186912855,10962.112068738874,0.0,0.0,0.0,0.0,0.0,0.0
67.0,0.0,35885.861085192395,36028.43580483511,142.57471964271826,142.57471964271826,142.41900338426785,10803.263009297967,10815.728312770232,11135.018093590275,11153.219565474028,10962.112068738874,10978.976856536932,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,35905.899176406696,35983.91333159269,78.01415518599242,78.01415518599242,77.6249382807946,10815.728312770232,10828.207999284967,11153.219565474028,11171.450789763745,10978.976856536932,10995.867590162374,0.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,36016.06501641241,36005.06701826566,-10.997998146747705,-10.997998146747705,-12.100076520073344,10828.207999284967,10840.702085437986,11171.450789763745,11189.711815093167,10995.867590162374,11012.784309531853,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,35983.511143961914,36055.66956833489,72.15842437297397,72.15842437297397,71.79447595284,10840.702085437986,10853.21058784426,11189.711815093167,11208.002690175532,11012.784309531853,11029.72705462344,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,36527.385875022825,36785.720231453175,258.33435643035045,258.33435643035045,258.2575004662358,10853.21058784426,10865.733523137926,11208.002690175532,11226.323463803703,11029.72705462344,11046.695865476706,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,36706.51621555694,36975.04839544219,268.53217988524557,268.53217988524557,268.4577934107947,10865.733523137926,10878.270907972315,11226.323463803703,11244.674184850306,11046.695865476706,11063.690782192823,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.0,36994.11974329843,37153.04772057773,158.92797727929428,158.92797727929428,158.68879826462216,10878.270907972315,10890.822759019975,11244.674184850306,11263.05490226785,11063.690782192823,11081.243753145342,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,36799.48965501689,36697.242455223764,-102.24719979312795,-102.24719979312795,-102.49698559913668,10890.822759019975,10903.38909297269,11263.05490226785,11281.465665088865,11081.243753145342,11098.82457256139,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.0,36692.88343102149,36775.86596726917,82.98253624768404,82.98253624768404,82.64508748303342,10903.38909297269,10915.969926541504,11281.465665088865,11299.906522426028,11098.82457256139,11116.433284623628,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,36773.69076728345,36707.07642023062,-66.6143470528259,-66.6143470528259,-66.92532610112539,10915.969926541504,10929.61488894968,11299.906522426028,11318.377523472302,11116.433284623628,11134.069933584811,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,36447.45558174268,36484.55911040731,37.103528664629266,37.103528664629266,36.72983713022404,10929.61488894968,10943.276907560867,11318.377523472302,11336.878717501055,11134.069933584811,11151.734563767903,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,36256.40095073955,36355.24308066942,98.84212992986431,98.84212992986431,98.66335832059849,10943.276907560867,10956.956003695317,11336.878717501055,11355.410153866202,11151.734563767903,11169.427219566189,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,36568.07069873826,36693.768931705374,125.69823296711547,125.69823296711547,125.497884114513,10956.956003695317,10970.652198699936,11355.410153866202,11373.97188200233,11169.427219566189,11187.147945443387,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,36362.67137724752,36376.31291852059,13.641541273071198,13.641541273071198,13.270969479635824,10970.652198699936,10984.36551394831,11373.97188200233,11392.563951424834,11187.147945443387,11204.896785933755,0.0,0.0,0.0,0.0,0.0,0.0
81.0,0.0,35956.20743370087,35920.821302685654,-35.38613101521332,-35.38613101521332,-35.62292645010166,10984.36551394831,10999.152159832473,11392.563951424834,11411.186411730048,11204.896785933755,11222.67378564221,0.0,0.0,0.0,0.0,0.0,0.0
82.0,0.0,36025.24566776966,36063.34135566396,38.095687894296134,38.095687894296134,37.836365168004704,10999.152159832473,11013.958710816863,11411.186411730048,11429.839312595377,11222.67378564221,11240.478989244431,0.0,0.0,0.0,0.0,0.0,0.0
83.0,1.0,36046.56929262975,36333.732060645365,287.16276801561617,287.1074984391307,287.16276801561617,11013.958710816863,11000.525867489843,11429.839312595377,11396.15813932819,11240.478989244431,11300.241005145237,0.0,29.27613550295411,0.0,52.27910821665067,0.0,0.0
84.0,0.0,36350.30962446434,36611.05490885981,260.7452843954743,260.7452843954743,260.6128246286826,11000.525867489843,11016.392010567955,11396.15813932819,11414.786474748245,11300.241005145237,11318.169272124554,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,36775.52324739623,36782.88022852597,7.356981129742053,7.356981129742053,7.0246474169471185,11016.392010567955,11032.281037506276,11414.786474748245,11433.445260331968,11318.169272124554,11336.125982988984,0.0,0.0,0.0,0.0,0.0,0.0
86.0,1.0,36698.04629113783,36532.80928254542,-165.2370085924049,-165.45448511638097,-165.2370085924049,11032.281037506276,11037.745789567629,11433.445260331968,11664.725886602706,11336.125982988984,11226.498595117982,10.432145379216003,0.0,0.0,0.0,0.0,127.4104461746035
87.0,1.0,36753.64227967351,36545.63469502059,-208.00758465292165,-208.1855216666445,-208.00758465292165,11037.745789567629,11020.652315149802,11664.725886602706,11806.441697384493,11226.498595117982,11180.915826517328,32.96575331626851,0.0,0.0,0.0,0.0,63.29362264352383
88.0,0.0,36920.17547293922,36769.48531185505,-150.6901610841669,-150.6901610841669,-150.7257191033641,11020.652315149802,11036.547486758192,11806.441697384493,11825.740688620603,11180.915826517328,11198.654779511324,0.0,0.0,0.0,0.0,0.0,0.0
89.0,0.0,37002.170445210424,37030.17148021105,28.00103500062687,28.00103500062687,27.623998939838202,11036.547486758192,11052.465584094864,11825.740688620603,11845.071226284694,11198.654779511324,11216.421876036511,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.0,37082.84013676241,37168.371520674664,85.53138391225366,85.53138391225366,85.16617459702684,11052.465584094864,11068.40664022577,11845.071226284694,11864.433361943044,11216.421876036511,11234.217160743685,0.0,0.0,0.0,0.0,0.0,0.0
91.0,0.0,37538.094426142925,37546.57624499369,8.481818850763375,8.481818850763375,8.13157769521058,11068.40664022577,11084.370688264558,11864.433361943044,11883.82714724622,11234.217160743685,11252.04067835448,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,37660.80970180091,37617.63575804529,-43.173943755617074,-43.173943755617074,-43.45950277098018,11084.370688264558,11099.29195649876,11883.82714724622,11903.25263392922,11252.04067835448,11269.892473661486,0.0,0.0,0.0,0.0,0.0,0.0
93.0,0.0,37578.041748857635,37520.89360154143,-57.14814731620572,-57.14814731620572,-57.430538640066516,11099.29195649876,11114.233311055586,11903.25263392922,11922.709873811604,11269.892473661486,11287.772591528354,0.0,0.0,0.0,0.0,0.0,0.0
94.0,0.0,37810.80450836022,37887.93919444953,77.13468608930998,77.13468608930998,76.76900990672584,11114.233311055586,11129.194778974315,11922.709873811604,11942.198918797641,11287.772591528354,11305.681076889914,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.0,37971.4778224009,38094.93046398532,123.45264158442296,123.45264158442296,123.0356429697058,11129.194778974315,11144.176387330628,11942.198918797641,11961.719820876446,11305.681076889914,11323.61797475229,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,37915.58636620434,37936.503069695034,20.91670349069318,20.91670349069318,20.52309339970816,11144.176387330628,11159.178163236651,11961.719820876446,11981.272632122109,11323.61797475229,11341.583330193003,0.0,0.0,0.0,0.0,0.0,0.0
97.0,0.0,37940.785136670194,37913.13280613865,-27.652330531542248,-27.652330531542248,-28.166662619543786,11159.178163236651,11174.200133841008,11981.272632122109,12000.857404693847,11341.583330193003,11359.5771883611,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,37743.01959426432,37804.47215518316,61.45256091884221,61.45256091884221,60.997352829355805,11174.200133841008,11189.242326328871,12000.857404693847,12020.474190836134,11359.5771883611,11377.599594477251,0.0,0.0,0.0,0.0,0.0,0.0
99.0,0.0,37329.11630640352,37410.597423087514,81.4811166839936,81.4811166839936,81.24503020328848,11189.242326328871,11204.304767922007,12020.474190836134,12040.123042878848,11377.599594477251,11395.650593833874,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,37443.51087387747,37486.08509362153,42.57421974405588,42.57421974405588,42.05749267169449,11204.304767922007,11220.464822875741,12040.123042878848,12059.804013237399,11395.650593833874,11413.730231795247,0.0,0.0,0.0,0.0,0.0,0.0
101.0,0.0,37407.934894643564,37545.816837881124,137.88194323756034,137.88194323756034,137.56485295799212,11220.464822875741,11236.648185601045,12059.804013237399,12079.517154412883,11413.730231795247,11431.838553797616,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,37520.14340872722,37716.475006714,196.33159798677661,196.33159798677661,195.51125907996902,11236.648185601045,11252.854889714894,12079.517154412883,12099.262518992211,11431.838553797616,11449.975605349315,0.0,0.0,0.0,0.0,0.0,0.0
